Depth,Reeval_level,N_best,percentage,percentage_epsilon,Time(s)
2,1,5,,,2.7634499967098236
2,1,5,,,2.572761995717883
2,1,5,,,2.827470112591982
2,1,5,,,2.4372167754918337
2,1,5,,,2.8004251290112734
2,1,5,,,2.413749171420932
2,1,5,,,1.2999274469912052
2,1,5,,,1.687240820378065
2,1,5,,,1.5879923645406961
2,1,5,,,1.4285780731588602
2,1,5,,,1.4335591569542885
2,1,5,,,1.6655273474752903
2,1,5,,,1.416637247428298
2,1,5,,,1.4108634814620018
2,1,5,,,1.6424848958849907
2,1,5,,,1.5095742419362068
2,1,5,,,1.5337481070309877
2,1,5,,,1.4592154622077942
2,1,5,,,1.4619996156543493
2,1,5,,,1.6797579023987055
2,1,5,,,1.4232285637408495
2,1,5,,,1.4128349851816893
2,1,5,,,1.5045238081365824
2,1,5,,,1.4167201835662127
2,1,5,,,2.392577214166522
2,1,5,,,1.4421542882919312
2,1,5,,,1.4443390537053347
2,1,5,,,2.395513417199254
2,1,5,,,1.51569564640522
2,1,5,,,2.734166331589222
2,1,6,,,4.217159952968359
2,1,6,,,2.840005973353982
2,1,6,,,2.914490120485425
2,1,6,,,2.6676262095570564
2,1,6,,,2.4022540114820004
2,1,6,,,2.949217351153493
2,1,6,,,2.944550484418869
2,1,6,,,1.8073991350829601
2,1,6,,,2.8889120556414127
2,1,6,,,1.7728513590991497
2,1,6,,,2.894409377127886
2,1,6,,,1.9486447386443615
2,1,6,,,1.6509326100349426
2,1,6,,,2.847800662741065
2,1,6,,,1.7290438562631607
2,1,6,,,2.883181381970644
2,1,6,,,2.8862141761928797
2,1,6,,,2.910006431862712
2,1,6,,,1.8158383257687092
2,1,6,,,2.319534746930003
2,1,6,,,1.5171183533966541
2,1,6,,,2.730943724513054
2,1,6,,,2.893636006861925
2,1,6,,,2.487659879028797
2,1,6,,,1.808643702417612
2,1,6,,,2.869471248239279
2,1,6,,,2.678287424147129
2,1,6,,,2.7387570179998875
2,1,6,,,1.77755075879395
2,1,6,,,2.878812475129962
2,1,6,,,2.6952730640769005
2,1,6,,,2.5999345760792494
2,1,6,,,2.549891097471118
2,1,6,,,2.4896475728601217
2,1,6,,,2.9343815483152866
2,1,6,,,2.462224155664444
2,1,6,,,2.9049374014139175
2,1,6,,,2.924971304833889
2,1,6,,,2.70888246409595
2,1,6,,,1.7943601962178946
2,1,6,,,1.5582159385085106
2,1,6,,,2.786132952198386
2,1,6,,,2.5826415680348873
2,1,6,,,2.639166161417961
2,1,6,,,2.474471379071474
2,1,6,,,2.9041390400379896
2,1,6,,,2.8955215215682983
2,1,6,,,2.642728440463543
2,1,6,,,2.8556832652539015
2,1,6,,,2.4560899771749973
2,1,6,,,2.9261905569583178
2,1,6,,,2.445739993825555
2,1,6,,,1.3377299159765244
2,1,6,,,1.7847041990607977
2,1,6,,,1.7385347951203585
2,1,6,,,1.4852231293916702
2,1,6,,,1.4909265208989382
2,1,6,,,1.7966582290828228
2,1,6,,,1.5214223768562078
2,1,6,,,1.4889809917658567
2,1,6,,,1.7395145576447248
2,1,6,,,1.5752789303660393
2,1,6,,,1.5881724637001753
2,1,6,,,1.5036936737596989
2,1,6,,,1.46479039080441
2,1,6,,,1.7820913773030043
2,1,6,,,1.4736500326544046
2,1,6,,,1.4939975757151842
2,1,6,,,1.589375203475356
2,1,6,,,1.5387979410588741
2,1,6,,,2.4308492969721556
2,1,6,,,1.5306483898311853
2,1,6,,,1.527587527409196
2,1,6,,,2.479907488450408
2,1,6,,,1.5976152792572975
2,1,6,,,2.8948818296194077
2,1,7,,,4.429734526202083
2,1,7,,,3.026781804859638
2,1,7,,,3.019462114199996
2,1,7,,,2.8309327121824026
2,1,7,,,2.4943776167929173
2,1,7,,,3.0537160113453865
2,1,7,,,3.040216976776719
2,1,7,,,1.928836151957512
2,1,7,,,3.0132066532969475
2,1,7,,,1.9068553782999516
2,1,7,,,3.0435701087117195
2,1,7,,,1.9366754740476608
2,1,7,,,1.670868994668126
2,1,7,,,2.9020899701863527
2,1,7,,,1.7843824215233326
2,1,7,,,3.0215338692069054
2,1,7,,,2.952071299776435
2,1,7,,,2.9103950522840023
2,1,7,,,1.860209172591567
2,1,7,,,2.2151840794831514
2,1,7,,,1.511591598391533
2,1,7,,,2.7166515607386827
2,1,7,,,2.9120714515447617
2,1,7,,,2.5032378789037466
2,1,7,,,1.8598647639155388
2,1,7,,,2.86476656422019
2,1,7,,,2.7427091132849455
2,1,7,,,2.71034437417984
2,1,7,,,1.8121672831475735
2,1,7,,,2.8739229403436184
2,1,7,,,2.5781208593398333
2,1,7,,,2.493184642866254
2,1,7,,,2.3865136709064245
2,1,7,,,2.4078939761966467
2,1,7,,,2.9076963532716036
2,1,7,,,2.4531285613775253
2,1,7,,,2.8841578103601933
2,1,7,,,2.921809282153845
2,1,7,,,2.6643478106707335
2,1,7,,,1.8484304752200842
2,1,7,,,1.5076417084783316
2,1,7,,,2.7796355076134205
2,1,7,,,2.595309544354677
2,1,7,,,2.7150876577943563
2,1,7,,,2.4588901959359646
2,1,7,,,2.924514079466462
2,1,7,,,2.8929951079189777
2,1,7,,,2.6844326835125685
2,1,7,,,2.878585409373045
2,1,7,,,2.4660673439502716
2,1,7,,,2.9365885946899652
2,1,7,,,2.4170836489647627
2,1,7,,,1.3266870230436325
2,1,7,,,1.8229617159813643
2,1,7,,,1.7925316467881203
2,1,7,,,1.4692147225141525
2,1,7,,,1.5074263140559196
2,1,7,,,1.8441731333732605
2,1,7,,,1.501957893371582
2,1,7,,,1.4977106377482414
2,1,7,,,1.835919188335538
2,1,7,,,1.6138844098895788
2,1,7,,,1.6352449785917997
2,1,7,,,1.5281964670866728
2,1,7,,,1.5157473795115948
2,1,7,,,1.8426197580993176
2,1,7,,,1.5328977555036545
2,1,7,,,1.5168468113988638
2,1,7,,,1.6493032611906528
2,1,7,,,1.5423852931708097
2,1,7,,,2.3979404475539923
2,1,7,,,1.5240386128425598
2,1,7,,,1.5703836288303137
2,1,7,,,2.4308082163333893
2,1,7,,,1.653675276786089
2,1,7,,,2.889652358368039
2,1,8,,,4.376200383529067
2,1,8,,,3.035788496956229
2,1,8,,,2.999095244333148
2,1,8,,,2.8264383170753717
2,1,8,,,2.4684571716934443
2,1,8,,,3.063468551263213
2,1,8,,,3.033899439498782
2,1,8,,,1.989193657413125
2,1,8,,,3.079066587612033
2,1,8,,,2.01181485876441
2,1,8,,,3.0707694459706545
2,1,8,,,2.0560161285102367
2,1,8,,,1.7659029513597488
2,1,8,,,2.8792369198054075
2,1,8,,,1.8698713444173336
2,1,8,,,3.0122536439448595
2,1,8,,,3.0426074881106615
2,1,8,,,3.0425052642822266
2,1,8,,,1.9624852035194635
2,1,8,,,2.2521978244185448
2,1,8,,,1.6151894703507423
2,1,8,,,2.856141436845064
2,1,8,,,3.005736267194152
2,1,8,,,2.643770460039377
2,1,8,,,2.0057909563183784
2,1,8,,,2.9777886793017387
2,1,8,,,2.790811514481902
2,1,8,,,2.7748300805687904
2,1,8,,,1.9194386638700962
2,1,8,,,2.977037101984024
2,1,8,,,2.7223858404904604
2,1,8,,,2.6028950810432434
2,1,8,,,2.5054031033068895
2,1,8,,,2.487760577350855
2,1,8,,,3.0186511240899563
2,1,8,,,2.4595320634543896
2,1,8,,,3.0810430869460106
2,1,8,,,3.0512935761362314
2,1,8,,,2.792141992598772
2,1,8,,,1.9816805273294449
2,1,8,,,1.5962135791778564
2,1,8,,,2.883781012147665
2,1,8,,,2.6578615196049213
2,1,8,,,2.824261659756303
2,1,8,,,2.456138327717781
2,1,8,,,3.0171471256762743
2,1,8,,,3.081260086968541
2,1,8,,,2.8542290944606066
2,1,8,,,3.084657909348607
2,1,8,,,2.584975454956293
2,1,8,,,3.0489382073283195
2,1,8,,,2.3633771780878305
2,1,8,,,1.3515115771442652
2,1,8,,,1.9604185670614243
2,1,8,,,1.8903494570404291
2,1,8,,,1.5662596076726913
2,1,8,,,1.5169243887066841
2,1,8,,,1.9908627159893513
2,1,8,,,1.5564531367272139
2,1,8,,,1.527340555563569
2,1,8,,,1.9159813169389963
2,1,8,,,1.707132874056697
2,1,8,,,1.6771375965327024
2,1,8,,,1.528156230226159
2,1,8,,,1.592374175786972
2,1,8,,,1.9584235902875662
2,1,8,,,1.5339541304856539
2,1,8,,,1.571854678913951
2,1,8,,,1.6829111408442259
2,1,8,,,1.5770052149891853
2,1,8,,,2.3422162123024464
2,1,8,,,1.602078152820468
2,1,8,,,1.6321337651461363
2,1,8,,,2.469182748347521
2,1,8,,,1.6838183533400297
2,1,8,,,2.980469336733222
2,1,9,,,4.4443667363375425
2,1,9,,,3.0684717539697886
2,1,9,,,3.1162836272269487
2,1,9,,,2.8893077187240124
2,1,9,,,2.4723846781998873
2,1,9,,,3.0319749396294355
2,1,9,,,3.1094412691891193
2,1,9,,,2.0166406612843275
2,1,9,,,3.076190272346139
2,1,9,,,2.0458063520491123
2,1,9,,,3.0683495979756117
2,1,9,,,2.100903954356909
2,1,9,,,1.8279194962233305
2,1,9,,,2.968019999563694
2,1,9,,,1.9556401073932648
2,1,9,,,3.142149629071355
2,1,9,,,3.0775966476649046
2,1,9,,,3.110929371789098
2,1,9,,,2.086856212466955
2,1,9,,,2.2923970744013786
2,1,9,,,1.6448220554739237
2,1,9,,,2.881118645891547
2,1,9,,,3.049701539799571
2,1,9,,,2.6346246656030416
2,1,9,,,2.068992156535387
2,1,9,,,3.052256792783737
2,1,9,,,2.916912078857422
2,1,9,,,2.8550394102931023
2,1,9,,,2.0009976513683796
2,1,9,,,3.068713553249836
2,1,9,,,2.804514519870281
2,1,9,,,2.5649841744452715
2,1,9,,,2.5090626925230026
2,1,9,,,2.459432665258646
2,1,9,,,3.1125837694853544
2,1,9,,,2.5297075659036636
2,1,9,,,3.1327290665358305
2,1,9,,,3.090016134083271
2,1,9,,,2.8285391349345446
2,1,9,,,2.080965258181095
2,1,9,,,1.6335873361676931
2,1,9,,,2.9843183737248182
2,1,9,,,2.7987280935049057
2,1,9,,,2.9409032557159662
2,1,9,,,2.56725444085896
2,1,9,,,3.2303538601845503
2,1,9,,,3.1689680237323046
2,1,9,,,2.963661774992943
2,1,9,,,3.1540825851261616
2,1,9,,,2.595478542149067
2,1,9,,,3.123870452865958
2,1,9,,,2.400318467989564
2,1,9,,,1.3943931013345718
2,1,9,,,2.091299654915929
2,1,9,,,2.0097577311098576
2,1,9,,,1.580091953277588
2,1,9,,,1.5315298903733492
2,1,9,,,2.0822318010032177
2,1,9,,,1.6667870543897152
2,1,9,,,1.5434362776577473
2,1,9,,,2.0392615254968405
2,1,9,,,1.7942966427654028
2,1,9,,,1.8022641465067863
2,1,9,,,1.6390303559601307
2,1,9,,,1.6581221371889114
2,1,9,,,2.0796593464910984
2,1,9,,,1.6260035410523415
2,1,9,,,1.6338898353278637
2,1,9,,,1.8125148490071297
2,1,9,,,1.6237486358731985
2,1,9,,,2.4243370722979307
2,1,9,,,1.6682829428464174
2,1,9,,,1.7156821470707655
2,1,9,,,2.4995419308543205
2,1,9,,,1.8117030169814825
2,1,9,,,3.0659844055771828
2,1,10,,,4.581484260037541
2,1,10,,,3.180838979780674
2,1,10,,,3.2301929779350758
2,1,10,,,3.017072409391403
2,1,10,,,2.449402691796422
2,1,10,,,3.2675567120313644
2,1,10,,,3.192080659791827
2,1,10,,,2.1506419107317924
2,1,10,,,3.1995626110583544
2,1,10,,,2.1463126856833696
2,1,10,,,3.26887627504766
2,1,10,,,2.201006483286619
2,1,10,,,1.8854660205543041
2,1,10,,,3.1270611956715584
2,1,10,,,2.024964425712824
2,1,10,,,3.111301524564624
2,1,10,,,3.175501711666584
2,1,10,,,3.1913884840905666
2,1,10,,,2.169423643499613
2,1,10,,,2.250687526538968
2,1,10,,,1.7461779545992613
2,1,10,,,2.973869252949953
2,1,10,,,3.1156004648655653
2,1,10,,,2.7497263234108686
2,1,10,,,2.1550011821091175
2,1,10,,,3.1595317013561726
2,1,10,,,3.0107008181512356
2,1,10,,,2.916860919445753
2,1,10,,,2.0601082388311625
2,1,10,,,3.1832458805292845
2,1,10,,,2.8811380676925182
2,1,10,,,2.6573638692498207
2,1,10,,,2.5651914849877357
2,1,10,,,2.4242998138070107
2,1,10,,,3.1534351594746113
2,1,10,,,2.4040028769522905
2,1,10,,,3.2128596641123295
2,1,10,,,3.1990607026964426
2,1,10,,,2.8679729979485273
2,1,10,,,2.1205806750804186
2,1,10,,,1.702743062749505
2,1,10,,,2.977392626926303
2,1,10,,,2.758718617260456
2,1,10,,,2.956164425238967
2,1,10,,,2.4090254344046116
2,1,10,,,3.142330940812826
2,1,10,,,3.1899887192994356
2,1,10,,,2.980572137981653
2,1,10,,,3.161158123984933
2,1,10,,,2.5282064881175756
2,1,10,,,3.143398927524686
2,1,10,,,2.284007413312793
2,1,10,,,1.3526521269232035
2,1,10,,,2.1064067240804434
2,1,10,,,2.1300628166645765
2,1,10,,,1.6314872205257416
2,1,10,,,1.5356996934860945
2,1,10,,,2.1591422986239195
2,1,10,,,1.7122839037328959
2,1,10,,,1.5346047841012478
2,1,10,,,2.104088071733713
2,1,10,,,1.8056702204048634
2,1,10,,,1.8686857130378485
2,1,10,,,1.6806855127215385
2,1,10,,,1.7222866266965866
2,1,10,,,2.1522855199873447
2,1,10,,,1.634940018877387
2,1,10,,,1.6975794527679682
2,1,10,,,1.790874982252717
2,1,10,,,1.682516910135746
2,1,10,,,2.309562347829342
2,1,10,,,1.6872925478965044
2,1,10,,,1.7586117964237928
2,1,10,,,2.5303247831761837
2,1,10,,,1.8614457361400127
2,1,10,,,3.081494415178895
2,1,,0.1,,3.8646186031401157
2,1,,0.1,,2.5336939562112093
2,1,,0.1,,2.397328222170472
2,1,,0.1,,2.327524583786726
2,1,,0.1,,2.267446544021368
2,1,,0.1,,2.542031267657876
2,1,,0.1,,2.4350111205130816
2,1,,0.1,,1.4105032104998827
2,1,,0.1,,2.505318595096469
2,1,,0.1,,1.3179800026118755
2,1,,0.1,,2.552350230515003
2,1,,0.1,,1.5454299822449684
2,1,,0.1,,1.3099611792713404
2,1,,0.1,,2.602528128772974
2,1,,0.1,,1.271116141229868
2,1,,0.1,,2.6135167572647333
2,1,,0.1,,2.5228767208755016
2,1,,0.1,,2.470657430589199
2,1,,0.1,,1.2628473713994026
2,1,,0.1,,2.0913898330181837
2,1,,0.1,,1.1927581075578928
2,1,,0.1,,2.492576116696
2,1,,0.1,,2.5048462245613337
2,1,,0.1,,2.2423853147774935
2,1,,0.1,,1.418040432035923
2,1,,0.1,,2.5532376673072577
2,1,,0.1,,2.31240676343441
2,1,,0.1,,2.4521371126174927
2,1,,0.1,,1.3158460557460785
2,1,,0.1,,2.621175954118371
2,1,,0.1,,2.395306058228016
2,1,,0.1,,2.388638226315379
2,1,,0.1,,2.419179705902934
2,1,,0.1,,2.382037326693535
2,1,,0.1,,2.654242442920804
2,1,,0.1,,2.3590307235717773
2,1,,0.1,,2.5021409038454294
2,1,,0.1,,2.4119089860469103
2,1,,0.1,,2.375189557671547
2,1,,0.1,,1.3048903811722994
2,1,,0.1,,1.1912673935294151
2,1,,0.1,,2.4892187658697367
2,1,,0.1,,2.316827902570367
2,1,,0.1,,2.2624589167535305
2,1,,0.1,,2.2784541696310043
2,1,,0.1,,2.5377879962325096
2,1,,0.1,,2.443423306569457
2,1,,0.1,,2.260441517457366
2,1,,0.1,,2.4992171842604876
2,1,,0.1,,2.2102760560810566
2,1,,0.1,,2.4069794453680515
2,1,,0.1,,2.254012467339635
2,1,,0.1,,1.1246053017675877
2,1,,0.1,,1.2909498158842325
2,1,,0.1,,1.2702872436493635
2,1,,0.1,,1.121074179187417
2,1,,0.1,,1.1563403625041246
2,1,,0.1,,1.2735265363007784
2,1,,0.1,,1.2071289997547865
2,1,,0.1,,1.0751318205147982
2,1,,0.1,,1.257050672546029
2,1,,0.1,,1.2202296573668718
2,1,,0.1,,1.2175266314297915
2,1,,0.1,,1.2362997382879257
2,1,,0.1,,1.1158720348030329
2,1,,0.1,,1.2840710785239935
2,1,,0.1,,1.0935018453747034
2,1,,0.1,,1.2023801784962416
2,1,,0.1,,1.21530881524086
2,1,,0.1,,1.2007002383470535
2,1,,0.1,,2.2679471746087074
2,1,,0.1,,1.1993702594190836
2,1,,0.1,,1.210087576881051
2,1,,0.1,,2.125651327893138
2,1,,0.1,,1.152766102924943
2,1,,0.1,,2.5164223071187735
2,1,,0.4,,5.2399963438510895
2,1,,0.4,,3.8074154555797577
2,1,,0.4,,3.5549022499471903
2,1,,0.4,,3.4283197466284037
2,1,,0.4,,2.5508930794894695
2,1,,0.4,,3.6380406003445387
2,1,,0.4,,3.3873696625232697
2,1,,0.4,,2.338557403534651
2,1,,0.4,,3.5606297962367535
2,1,,0.4,,2.1528237964957952
2,1,,0.4,,3.8088388219475746
2,1,,0.4,,2.3141861017793417
2,1,,0.4,,2.0524696111679077
2,1,,0.4,,3.6274636909365654
2,1,,0.4,,1.9805609416216612
2,1,,0.4,,3.823028415441513
2,1,,0.4,,3.5708263367414474
2,1,,0.4,,3.600030468776822
2,1,,0.4,,2.151022307574749
2,1,,0.4,,2.3466505482792854
2,1,,0.4,,1.7283810339868069
2,1,,0.4,,3.7638952117413282
2,1,,0.4,,3.7168415542691946
2,1,,0.4,,2.942310020327568
2,1,,0.4,,2.331639152020216
2,1,,0.4,,3.581099335104227
2,1,,0.4,,3.4429821819067
2,1,,0.4,,3.344431718811393
2,1,,0.4,,2.124676179140806
2,1,,0.4,,3.798524549230933
2,1,,0.4,,3.1938203424215317
2,1,,0.4,,2.8442723602056503
2,1,,0.4,,2.740394625812769
2,1,,0.4,,2.690304348245263
2,1,,0.4,,3.9067718777805567
2,1,,0.4,,2.572546500712633
2,1,,0.4,,3.5214920323342085
2,1,,0.4,,3.6672043949365616
2,1,,0.4,,3.2463030572980642
2,1,,0.4,,2.152752347290516
2,1,,0.4,,1.6746723242104053
2,1,,0.4,,3.7195344287902117
2,1,,0.4,,3.550435772165656
2,1,,0.4,,3.3466986436396837
2,1,,0.4,,2.607994634658098
2,1,,0.4,,3.8240961730480194
2,1,,0.4,,3.581793338060379
2,1,,0.4,,3.3965305276215076
2,1,,0.4,,3.716880962252617
2,1,,0.4,,2.9291428085416555
2,1,,0.4,,3.622142879292369
2,1,,0.4,,2.5476064570248127
2,1,,0.4,,1.247984990477562
2,1,,0.4,,2.1380607653409243
2,1,,0.4,,2.1338732913136482
2,1,,0.4,,1.4024122692644596
2,1,,0.4,,1.4803990684449673
2,1,,0.4,,2.2840491607785225
2,1,,0.4,,1.6538179442286491
2,1,,0.4,,1.3541069850325584
2,1,,0.4,,1.9971693381667137
2,1,,0.4,,1.7585611883550882
2,1,,0.4,,1.9087510351091623
2,1,,0.4,,1.8401796706020832
2,1,,0.4,,1.504810657352209
2,1,,0.4,,2.1701089814305305
2,1,,0.4,,1.3107546605169773
2,1,,0.4,,1.6263328827917576
2,1,,0.4,,1.8077559024095535
2,1,,0.4,,1.569975370541215
2,1,,0.4,,2.512072164565325
2,1,,0.4,,1.6821026373654604
2,1,,0.4,,1.6569518987089396
2,1,,0.4,,2.806033154949546
2,1,,0.4,,1.5489879120141268
2,1,,0.4,,3.570014677941799
2,1,,0.2,,4.506723525002599
2,1,,0.2,,3.0254130996763706
2,1,,0.2,,2.9118689261376858
2,1,,0.2,,2.774025419726968
2,1,,0.2,,2.494976634159684
2,1,,0.2,,2.9710105918347836
2,1,,0.2,,2.7987021915614605
2,1,,0.2,,1.7149224989116192
2,1,,0.2,,2.916627025231719
2,1,,0.2,,1.6218708101660013
2,1,,0.2,,3.006079863756895
2,1,,0.2,,1.8381384145468473
2,1,,0.2,,1.5744717121124268
2,1,,0.2,,2.891150141134858
2,1,,0.2,,1.5607182793319225
2,1,,0.2,,3.0750204026699066
2,1,,0.2,,2.974203210324049
2,1,,0.2,,2.9344376027584076
2,1,,0.2,,1.6392716225236654
2,1,,0.2,,2.202655417844653
2,1,,0.2,,1.4172877203673124
2,1,,0.2,,2.8652718514204025
2,1,,0.2,,2.8571423199027777
2,1,,0.2,,2.3841392640024424
2,1,,0.2,,1.697170989587903
2,1,,0.2,,2.90126496180892
2,1,,0.2,,2.726968664675951
2,1,,0.2,,2.7572120781987906
2,1,,0.2,,1.5971245877444744
2,1,,0.2,,3.037922654300928
2,1,,0.2,,2.710058508440852
2,1,,0.2,,2.5257559828460217
2,1,,0.2,,2.6361319571733475
2,1,,0.2,,2.581013737246394
2,1,,0.2,,3.0950548984110355
2,1,,0.2,,2.494404576718807
2,1,,0.2,,2.828930336982012
2,1,,0.2,,2.970975151285529
2,1,,0.2,,2.726387856528163
2,1,,0.2,,1.6343650165945292
2,1,,0.2,,1.4337640199810266
2,1,,0.2,,3.051396092399955
2,1,,0.2,,2.7865592911839485
2,1,,0.2,,2.6258227303624153
2,1,,0.2,,2.482334239408374
2,1,,0.2,,3.02094541862607
2,1,,0.2,,2.939590347930789
2,1,,0.2,,2.7346937116235495
2,1,,0.2,,2.942320628091693
2,1,,0.2,,2.5370590724051
2,1,,0.2,,3.005050215870142
2,1,,0.2,,2.4633105415850878
2,1,,0.2,,1.2276232838630676
2,1,,0.2,,1.641459932550788
2,1,,0.2,,1.5807538107037544
2,1,,0.2,,1.2635687198489904
2,1,,0.2,,1.2809978518635035
2,1,,0.2,,1.6747515350580215
2,1,,0.2,,1.3636859878897667
2,1,,0.2,,1.2316089868545532
2,1,,0.2,,1.5397193171083927
2,1,,0.2,,1.442048579454422
2,1,,0.2,,1.53978181630373
2,1,,0.2,,1.4878583028912544
2,1,,0.2,,1.3166232239454985
2,1,,0.2,,1.6321659311652184
2,1,,0.2,,1.1969016250222921
2,1,,0.2,,1.3642445988953114
2,1,,0.2,,1.4381590858101845
2,1,,0.2,,1.3595680631697178
2,1,,0.2,,2.4712271504104137
2,1,,0.2,,1.4308239948004484
2,1,,0.2,,1.41371894441545
2,1,,0.2,,2.4010859057307243
2,1,,0.2,,1.346996383741498
2,1,,0.2,,2.939053028821945
2,1,,0.3,,4.84492433257401
2,1,,0.3,,3.4921190291643143
2,1,,0.3,,3.254456676542759
2,1,,0.3,,3.23997082747519
2,1,,0.3,,2.5891630314290524
2,1,,0.3,,3.477384652942419
2,1,,0.3,,3.164275072515011
2,1,,0.3,,2.096101662144065
2,1,,0.3,,3.2608924005180597
2,1,,0.3,,1.9087836369872093
2,1,,0.3,,3.540187383070588
2,1,,0.3,,2.178599748760462
2,1,,0.3,,1.858714735135436
2,1,,0.3,,3.350587258115411
2,1,,0.3,,1.8833622802048922
2,1,,0.3,,3.5434716753661633
2,1,,0.3,,3.270225239917636
2,1,,0.3,,3.318784723058343
2,1,,0.3,,1.8696611896157265
2,1,,0.3,,2.338676657527685
2,1,,0.3,,1.5721318256109953
2,1,,0.3,,3.3480666987597942
2,1,,0.3,,3.308642651885748
2,1,,0.3,,2.7159082870930433
2,1,,0.3,,2.0816098731011152
2,1,,0.3,,3.313070047646761
2,1,,0.3,,3.161688942462206
2,1,,0.3,,3.0965464655309916
2,1,,0.3,,1.9392094314098358
2,1,,0.3,,3.538914702832699
2,1,,0.3,,3.012376507744193
2,1,,0.3,,2.8031461909413338
2,1,,0.3,,2.679596344009042
2,1,,0.3,,2.6740475706756115
2,1,,0.3,,3.4813001174479723
2,1,,0.3,,2.5272957291454077
2,1,,0.3,,3.206823520362377
2,1,,0.3,,3.215649677440524
2,1,,0.3,,2.9472691752016544
2,1,,0.3,,1.9208730850368738
2,1,,0.3,,1.5615923684090376
2,1,,0.3,,3.3350790701806545
2,1,,0.3,,3.205741126090288
2,1,,0.3,,2.928997840732336
2,1,,0.3,,2.5976012647151947
2,1,,0.3,,3.4913601968437433
2,1,,0.3,,3.3700440134853125
2,1,,0.3,,3.1539548076689243
2,1,,0.3,,3.322853498160839
2,1,,0.3,,2.8223361670970917
2,1,,0.3,,3.3230605516582727
2,1,,0.3,,2.555032715201378
2,1,,0.3,,1.270295549184084
2,1,,0.3,,2.0024054031819105
2,1,,0.3,,1.8946079481393099
2,1,,0.3,,1.3554666601121426
2,1,,0.3,,1.4206872936338186
2,1,,0.3,,2.025982340797782
2,1,,0.3,,1.507948312908411
2,1,,0.3,,1.2910020537674427
2,1,,0.3,,1.7564301881939173
2,1,,0.3,,1.5532698314636946
2,1,,0.3,,1.7052564714103937
2,1,,0.3,,1.6795548256486654
2,1,,0.3,,1.4345238022506237
2,1,,0.3,,1.8626745715737343
2,1,,0.3,,1.2144265417009592
2,1,,0.3,,1.4977861922234297
2,1,,0.3,,1.6120989304035902
2,1,,0.3,,1.4652484580874443
2,1,,0.3,,2.3693656772375107
2,1,,0.3,,1.5394045375287533
2,1,,0.3,,1.5072348676621914
2,1,,0.3,,2.536859128624201
2,1,,0.3,,1.4372141622006893
2,1,,0.3,,3.247656898573041
2,1,,0.5,,5.5880617666989565
2,1,,0.5,,4.14771462790668
2,1,,0.5,,3.9451295118778944
2,1,,0.5,,3.7935546543449163
2,1,,0.5,,2.66697502322495
2,1,,0.5,,3.9945601988583803
2,1,,0.5,,3.7476412672549486
2,1,,0.5,,2.6333908159285784
2,1,,0.5,,3.903123527765274
2,1,,0.5,,2.3514607958495617
2,1,,0.5,,4.195012252777815
2,1,,0.5,,2.5677129440009594
2,1,,0.5,,2.321053635329008
2,1,,0.5,,3.9667009878903627
2,1,,0.5,,2.283099003136158
2,1,,0.5,,4.231143014505506
2,1,,0.5,,3.995016124099493
2,1,,0.5,,4.000708455219865
2,1,,0.5,,2.369414696469903
2,1,,0.5,,2.435282437130809
2,1,,0.5,,2.0075950622558594
2,1,,0.5,,4.219970587641001
2,1,,0.5,,4.0493139531463385
2,1,,0.5,,3.178598415106535
2,1,,0.5,,2.6638481933623552
2,1,,0.5,,4.037388218566775
2,1,,0.5,,3.8061271123588085
2,1,,0.5,,3.7196822185069323
2,1,,0.5,,2.386168707162142
2,1,,0.5,,4.231971498578787
2,1,,0.5,,3.3905322272330523
2,1,,0.5,,3.0406809728592634
2,1,,0.5,,2.88467675819993
2,1,,0.5,,2.8581779431551695
2,1,,0.5,,4.4024777710437775
2,1,,0.5,,2.658041663467884
2,1,,0.5,,3.916496977210045
2,1,,0.5,,3.9589217621833086
2,1,,0.5,,3.4136101584881544
2,1,,0.5,,2.4927929788827896
2,1,,0.5,,1.8118204344063997
2,1,,0.5,,4.045291626825929
2,1,,0.5,,3.9631757363677025
2,1,,0.5,,3.625327879562974
2,1,,0.5,,2.680550904944539
2,1,,0.5,,4.158234668895602
2,1,,0.5,,3.987566476687789
2,1,,0.5,,3.812920456752181
2,1,,0.5,,4.032640775665641
2,1,,0.5,,3.147728230804205
2,1,,0.5,,3.8210660330951214
2,1,,0.5,,2.530358547344804
2,1,,0.5,,1.2475758120417595
2,1,,0.5,,2.3157089054584503
2,1,,0.5,,2.2987608909606934
2,1,,0.5,,1.486893817782402
2,1,,0.5,,1.4754258915781975
2,1,,0.5,,2.5351380798965693
2,1,,0.5,,1.765112616121769
2,1,,0.5,,1.358296712860465
2,1,,0.5,,2.2169179935008287
2,1,,0.5,,1.9083445519208908
2,1,,0.5,,2.088273895904422
2,1,,0.5,,2.0677207428961992
2,1,,0.5,,1.641213370487094
2,1,,0.5,,2.3521348778158426
2,1,,0.5,,1.3319880422204733
2,1,,0.5,,1.738581620156765
2,1,,0.5,,2.008609326556325
2,1,,0.5,,1.698275301605463
2,1,,0.5,,2.502650575712323
2,1,,0.5,,1.8577018901705742
2,1,,0.5,,1.8601284231990576
2,1,,0.5,,2.9612354394048452
2,1,,0.5,,1.7157807908952236
2,1,,0.5,,3.9479727651923895
2,1,,,0.1,4.02980213239789
2,1,,,0.1,4.061328647658229
2,1,,,0.1,3.5368605703115463
